tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,Fantasy,War,Musical,Action,Horror,Mystery,Comedy,Drama,Game-Show,Biography,Documentary,Family,Short,Animation,Talk-Show,Thriller,Adult,Sci-Fi,History,Reality-TV,Adventure,Sport,Romance,News,Music,Crime,Western,isOriginalTitle,storylines,keywords,languages
tt0083505,The Young Ones,The Young Ones,1982,1984,410,Comedy,8.1,12761,"nm0413921,nm0692714,nm0125753","nm0255780,nm0562201,nm0562453,nm0768488",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Four mismatched university students share a house in North London: Neil (Nigel Planer), the hippy; Mike (Christopher Ryan), the cool person; Rick (Rik Myall), a would-be anarchist studying sociology; and Vyvyan (Adrian Edmondson), the punk medical student who is prone to extreme violence. Together with their bastard Russian landlord, Jerzy Balowski (Alexei Sayle), the world of these ""bachelor boys"" is surreal and violent, but ultimately hilarious.","surreal, british humour, narcissist, written by star, 1980s","German', 'English"
tt3655448,The Young Pope,The Young Pope,2016,2016,546,Drama,8.4,33127,nm0815204,"nm7583262,nm0815204,nm0176197,nm0342617,nm0750048",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Young and charming, newly elected Pius XIII, aka Lenny Belardo, is the first American Pope in history. His ascension appears to be the result of a simple, effective media strategy implemented by the College of Cardinals. In the Vatican, however, the prevailing wisdom is the church's leaders have chosen a mysterious figure as their guiding force. And Pius XIII proves to be the most mysterious and contradictory of them all. As Belardo begins his reign, he is stubbornly resistant to the Vatican stewards, instead relying on Sister Mary to serve as his chief adviser. While she urges him to focus on leading his billion followers, the young pope shows little interest in making himself known, either to the College of Cardinals or to the masses. The 10-episode drama series stars Jude Law in the title role and Diane Keaton as Sister Mary, a nun from the U.S. now living in Vatican City.","pope, vatican city, roman catholic church, controversial, rome italy","English, Italian"
tt5555260,This Is Us,This Is Us,2016,,45,"Comedy,Drama,Romance",8.7,89626,"nm0007096,nm0027413,nm0950506,nm0287198,nm0003802,nm0863387,nm0005093,nm1261997,nm0281945,nm0005088,nm0393661,nm0362566,nm0124079,nm0646440,nm0206259,nm0462277,nm1267181,nm0893257,nm0038893,nm0101908,nm0275629,nm0720135,nm0957197,nm1036574,nm0297489,nm0000166","nm1557594,nm6011279,nm7988902,nm4435408,nm1944708,nm3001976,nm8204795,nm4170842,nm0074165,nm3418687,nm0825774,nm3492555,nm3545449,nm0266468,nm1500682,nm2581177,nm0865157,nm0740400,nm1938510,nm1341882,nm0072412,nm1427899,nm0997459,nm1427947,nm8919759",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,"Rebecca Pearson once had a difficult pregnancy with triplets. The resulting births occurred on the same day as her husband Jack Pearson's thirty-sixth birthday. The lives of Rebecca, Jack and their three offspring - Kevin, Kate and Randall - are presented at different points in time. The Rebecca and Jack stories generally take place during the early stage of their marriage, surrounding the birth of the three children, or at different phases of the children's upbringing, which was not always smooth sailing for any of the five. Separate stories concerning Kevin, Kate and Randall are also presented in their adult years, each who has his or her own baggage resulting from that upbringing: Kevin who was generally the neglected one because he had no outward issues; Kate who has always had weight issues; and Randall, the gifted one, being the visible outsider and being the ""non-K"" child. These stories may demonstrate the emotional ties that exist not only because of being family, but also ...","male objectification, melodrama, family relationships, family drama, flashback",USA
tt0075596,Three's Company,Three's Company,1976,1984,30,Comedy,7.5,11310,"nm0109455,nm0743690,nm0387695,nm0694516,nm0308902,nm1339760","nm0177379,nm0607878,nm0629447,nm0743690,nm0921935,nm0349897,nm0120993,nm0592400,nm0728141,nm0823087,nm0915619,nm0059724,nm0918829,nm0878357,nm0954649,nm0235821,nm0471373,nm0343616,nm0329958,nm0578859,nm0918175,nm0991368,nm0059949,nm0795748,nm0094541,nm0430557,nm0067965,nm0040596,nm0674596,nm0725075,nm0016938,nm2381307,nm0505873,nm0549107,nm0312205,nm0050960,nm0318795,nm0343627,nm0353955,nm0462816,nm0549359,nm0650096,nm0061629,nm0120995,nm0224008,nm0232656,nm0404866,nm0434795,nm1371118,nm1075295,nm1002569,nm0744929,nm2469159,nm0798691,nm0825829,nm0829264,nm0844214,nm0919386,nm0150396,nm0330820,nm0338473,nm2380615,nm0495882,nm0803030,nm1350014,nm0315386,nm0321255,nm0695147,nm0725132,nm1206719,nm0277839,nm0103030,nm0116358,nm0372966,nm0378109,nm0446243,nm3271913,nm0728873,nm0171474,nm0973134,nm2239273,nm3271708,nm0973864,nm2239536,nm0089256,nm0292217,nm0827987",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Janet and Chrissy get Jack as a roommate for their Santa Monica apartment. Jack can cook (he's studying to be a chef) and, when called to do so, pretends he's gay to legitimize the arrangement. Landlady Roper wishes husband Stanley showed more interest in her.","pantyhose, roommate, apartment, landlord, neighbor",English
tt1513168,Through the Wormhole,Through the Wormhole,2010,2017,60,Documentary,8.6,16280,"nm1012131,nm0789045,nm2810966,nm1407091,nm1989373,nm1558893,nm1276043,nm10330386","nm1276043,nm2810966,nm1099536,nm1012131,nm1649538",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Hosted by Morgan Freeman, Through the Wormhole will explore the deepest mysteries of existence - the questions that have puzzled mankind for eternity. What are we made of? What was there before the beginning? Are we really alone? Is there a creator? These questions have been pondered by the most exquisite minds of the human race. Now, science has evolved to the point where hard facts and evidence may be able to provide us with answers instead of philosophical theories. Through the Wormhole will bring together the brightest minds and best ideas from the very edges of science - Astrophysics, Astrobiology, Quantum Mechanics, String Theory, and more - to reveal the extraordinary truth of our Universe.","science, astrophysics, universe, astronomy, outer space",USA
tt0088631,Thundercats,Thundercats,1985,1989,30,"Action,Adventure,Animation",7.9,15253,nm0015425,"nm0060072,nm1661141,nm0097130,nm0140170,nm0140836,nm0169231,nm0185643,nm0241260,nm0257533,nm1057738,nm0332296,nm0348800,nm0358986,nm3095779,nm0367046,nm0492969,nm0538842,nm1661166,nm0601649,nm0606713,nm0612239,nm0653857,nm2781239,nm3945592,nm0692827,nm2177229,nm3975729,nm0773919,nm0807563,nm1894712,nm1015758,nm0903642,nm1229311,nm1646579,nm0941047",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"The inhabitants of the planet Thundera evacuate just before it is destroyed. They were pursued by a band of mutants. All but one of their escape ships was destroyed. Only a small group of Thunderans (Thundercats) remained. With only half engine power, the group, which was led by Jaga, had to set a course for the nearest planet. Jaga commanded their ship while the other 7 were in their stasis tubes. Jaga died on their journey to Third Earth and their ship crashed there. Soon they made friends with various groups in the area and they designed a fortress. Mumm-Ra the centuries-old embodiment of evil, along with the mutants that destroyed the rest of the Thunderans are a constant threat. But Lion-O, the new leader of the Thundercats, with his weapon the ""Sword of Omens"" will help the Thundercats to have a standing chance.","1980s, mutant, friend, sword, radical transformation",English
tt0912343,"Tim and Eric Awesome Show, Great Job!","Tim and Eric Awesome Show, Great Job!",2007,2017,11,"Comedy,Music",7.5,10263,"nm1727367,nm1728099,nm1730037","nm1727367,nm1728099,nm1497393,nm1582493,nm1730037,nm2586765,nm0644022,nm1594760,nm2505054",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,"Two comedians, average nobodies, and celebrity guest stars perform bizarre low-budget comedy sketches.","twisted version of current world, bad actor, fictional tv show, fake commercial, crude humor",USA
tt5511582,Timeless,Timeless,2016,2018,60,"Action,Adventure,Drama",7.7,33346,"nm0272704,nm0957197,nm0551076,nm0795288,nm2016145,nm0066439,nm0317382,nm0066596,nm0007439,nm0197700,nm0855613,nm1069989,nm0066584","nm0471392,nm0752841,nm1099663,nm2954122,nm1703706,nm1238925,nm2251660,nm4163948,nm3663337,nm1093194,nm8538375,nm7415894,nm3456533",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Timeless tells the story of a mysterious criminal who steals a secret state-of-the-art time machine, intent on destroying America as we know it by changing the past. The only hope is an unexpected team: a scientist, a soldier and a history professor, who must use the machine's prototype to travel back in time to critical events. While they must make every effort not to affect the past themselves, they must also stay one step ahead of this dangerous fugitive. But can this handpicked team uncover the mystery behind it all and end his destruction before it's too late?","change history, time travel, time machine, alternate timeline, alternate history",USA
tt4607112,Tin Star,Tin Star,2017,,60,"Crime,Drama,Thriller",7.3,10202,"nm0423626,nm0367538,nm1488618,nm1305344,nm1776860,nm0149491,nm0876448,nm1425385,nm0052364,nm1284527,nm0363161,nm2244239","nm7940062,nm3299017,nm0018790,nm1212018,nm0423626,nm0125358,nm3772362",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"A British Police Officer becomes the New Chief of Police and moves his family to the Canadian Rockies. But as new faces appear around the sleepy town, and an Oil Company with the promise of big money coming suddenly appears; the small Canadian town begins to see violence and crime erupt. After tragedy strikes, secrets emerge and the fight begins. Welcome to Little Big Bear.","canada, rocky mountains, chief of police, canadian rockies, troubled past",English
tt1043813,Titans,Titans,2018,,45,"Action,Adventure,Crime",7.8,57243,"nm0292468,nm0052059,nm0326040,nm0904169,nm1160495,nm0394032,nm3652021,nm2016145,nm1277586,nm0791381,nm1089736,nm0935732,nm0327064,nm0596285,nm0838198,nm0026442,nm0269502","nm0075528,nm0326040,nm0424315,nm1843333,nm0277730,nm0004170,nm0368818,nm2464402,nm0002932,nm2853320,nm0822748,nm1334075,nm2317082,nm1801321,nm0228492,nm6715822,nm4587620,nm0509580,nm1303925,nm0803947,nm0938379,nm11086104",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"Titans follows young heroes from across the DC Universe as they come of age and find belonging in a gritty take on the classic Teen Titans franchise. Dick Grayson and Rachel Roth, a special young girl possessed by a strange darkness, get embroiled in a conspiracy that could bring Hell on Earth. Joining them along the way are the hot-headed Starfire and love-able Beast Boy. Together they become a surrogate family and team of heroes.","based on comic, dc comics, teen titans, friendship, self discovery",USA
tt3741634,Tokyo Ghoul,Tokyo Ghoul,2014,2014,24,"Action,Animation,Drama",7.9,29702,nm1557215,"nm0121423,nm1309787,nm2171329,nm8224254,nm5914406,nm0722676",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"The suspense horror/dark fantasy story is set in Tokyo, which is haunted by mysterious ""ghouls"" who are devouring humans. People are gripped by the fear of these ghouls whose identities are masked in mystery. An ordinary college student named Kaneki encounters Rize, a girl who is an avid reader like him, at the café he frequents. Little does he realize that his fate will change overnight.",anime,"Japanese, English"
tt5057054,Tom Clancy's Jack Ryan,Jack Ryan,2018,,60,"Action,Drama,Thriller",8.1,76256,"nm0076997,nm0755261,nm0193681,nm0008971,nm0878763,nm0330140,nm0726638","nm0193681,nm3169366,nm0002007,nm1717675,nm4445335,nm4466833,nm0129325,nm1332931,nm1725034,nm1135653,nm0472190",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"When CIA analyst Jack Ryan stumbles upon a suspicious series of bank transfers his search for answers pulls him from the safety of his desk job and catapults him into a deadly game of cat and mouse throughout Europe and the Middle East, with a rising terrorist figurehead preparing for a massive attack against the US and her allies.","jack ryan character, cia, spy, agent, terrorism",English
tt1830379,Top Boy,Top Boy,2011,,60,"Crime,Drama,Thriller",8.4,10360,"nm4090848,nm3232264,nm1743387,nm4804442,nm1312919,nm3594884","nm0072032,nm3287307",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"A thriving but underground drugs business is being run by Dushane (Ashley Walters) and his friend Sully (Kane Robinson) to become the richest men on the block. To live rich Dushane and Sully go into partnership with top don Bobby Raikes ('Geoff Bell (I)'). Rivalry with Kamale (Scorcher) and his gang results in their loan from Raikes being stolen, and they swear revenge. Thirteen-year old Ra'Nell (Malcolm Kamulete) gradually gets lured into the gang and drug business as his mother Lisa (Sharon Duncan-Brewster) has a breakdown and is hospitalised - with devastating consequences.","drug dealer, london england, drugs, hospital",English
tt0163503,Top Gear,Top Gear,1978,2002,30,Documentary,8.3,24416,nm2525467,\N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Quentin, Tiff, Vicki and others look at all things car-related.","motor, automobile",English
tt1628033,Top Gear,Top Gear,2002,,60,Talk-Show,8.7,104573,"nm3979776,nm0587584,nm1836988,nm2632435,nm1412244,nm0952847,nm1304319,nm2533842,nm1761417,nm1643699,nm2536410,nm1642954,nm0663882,nm1633069,nm4955694,nm2276716,nm0458676,nm1652823,nm1191406,nm1656402,nm1274426,nm0524876,nm0393608,nm0063279,nm0401776,nm0606942,nm1317983,nm1654324,nm2421954,nm2733733,nm2071500,nm1347776,nm1273069,nm2441505,nm1802388,nm2228045,nm1104159,nm1645999","nm0048364,nm1809772,nm1772717,nm0508080,nm8889494,nm1950891,nm0824540,nm0872040",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Top Gear is a British television series about motor vehicles, primarily cars, and is a relaunched version of the original 1977 show of the same name, airing since 2002, and becoming the most widely watched factual television programme in the world.","car, british, road trip, challenge, test drive",UK
tt2103085,Top of the Lake,Top of the Lake,2013,,60,"Crime,Drama,Mystery",7.5,30706,"nm0001005,nm0204628,nm3510385","nm0001005,nm3096624",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"Obsessed with the disappearance of a 12-year-old pregnant girl near a freezing lake in New Zealand, a brave detective will find herself up against small-town secrets and a side of herself that was meticulously kept at bay.","child rape, lake, new zealand, return to hometown, underage pregnancy","UK, Australia, New Zealand, USA"
tt0485301,Torchwood,Torchwood,2006,2011,50,"Action,Drama,Fantasy",7.7,37426,"nm0323758,nm0394586,nm1490107,nm1732942,nm0853535,nm0620576,nm0317382,nm0446232,nm0259847,nm0272704,nm0915416,nm1488618,nm1326093,nm0528186","nm0203961,nm1163823,nm0260870,nm0871734,nm0269581,nm0358761,nm1649393,nm1231249,nm0793062,nm0164929,nm0561980,nm2430702,nm2433928,nm0925980,nm0285828,nm0428795,nm2779744,nm1012483,nm0250668,nm2284959,nm4456393",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Captain Jack Harkness, the former Time Agent and con man from the 51st century last seen traveling with the Doctor, ventures to early 21st century Cardiff. There, he becomes a member of Torchwood Institute, a renegade criminal investigation group founded by Queen Victoria to battle hostile extraterrestrial and supernatural threats.","torchwood, doctor who spin off, alien technology, time travel, united kingdom","UK, Canada"
tt1430587,Tosh.0,Tosh.0,2009,,30,Comedy,7.3,14413,"nm2145818,nm2310934,nm2089452,nm8103958,nm1977578,nm1912959,nm0431908","nm1395537,nm1169495,nm2464068,nm1280290,nm1556850,nm1169005,nm1703718,nm2089452,nm0803020,nm3194501,nm3083714,nm2771970,nm6190986,nm5008780,nm0866875,nm5747387,nm3874114,nm1953736,nm2157250,nm2745046,nm1912959,nm2300676,nm3648496,nm3696188",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Daniel Tosh provides humorous commentary on content from the Internet.,"pixelated nudity, vomiting, 2000s, 2010s, reference to daniel tosh",USA
tt1821681,Touch,Touch,2012,2013,43,"Drama,Mystery,Sci-Fi",7.4,41248,"nm0066584,nm0394586,nm0931724,nm0437246,nm0156838,nm1879589,nm0095424,nm0870306,nm0915400,nm0066439,nm0542960,nm0003163,nm0143984,nm0206259,nm1349376","nm0471352,nm0053322,nm0294352,nm1714574,nm1766619,nm0506027,nm2963554,nm0639434,nm1494967,nm4229662,nm2336968,nm0251594,nm0975307,nm0882329",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Widower Martin Bohm's wife, Sarah Bohm, died in the twin towers on September 11, 2001. Previously a newspaper journalist, Martin since has worked a series of odd jobs in trying to make sense of his life, which includes caring for his son Jake, who was born on October 26, 2000. Jake was diagnosed as autistic, primarily because he has never uttered a word, and has an aversion to being touched. But Martin begins to believe that there is more to Jake's life than meets the eye. Jake, using a series of numbers, leads Martin to discoveries about a certain equilibrium to the world. Martin may ultimately find out what Jake's grand purpose is, and why Jake was placed on the face of the Earth.","single father, one word series title, autism, interconnected lives, cell phone",English
tt0290988,Trailer Park Boys,Trailer Park Boys,2001,2018,30,"Comedy,Crime",8.4,35030,"nm0154104,nm0614672,nm0101227,nm1284464,nm0868474,nm0268370,nm0567126,nm0059431,nm0243082","nm1034266,nm0154104,nm1033215,nm1036211,nm0868474,nm6082773,nm0242500,nm2610316,nm0868470",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"Trailer Park Boys is about life between prison terms. Always trying to play the angles, always done-in by forces beyond their control, and always in the middle of a gunfight, Ricky and Julian are decent, hard- working guys trying to cope with the New World Economic Order. It's not that the boys don't know right from wrong, it's just that ""right"" rarely presents itself.","trailer park, poverty, group of friends, mockumentary, trailer home",English
tt3502262,Transparent,Transparent,2014,2019,30,"Comedy,Drama",7.8,20466,"nm0000451,nm1716636,nm0813561,nm0304091,nm4945419,nm0811611,nm3636870,nm0036349,nm1063492,nm0686099,nm0310673,nm0296255,nm1036574,nm0509183","nm0813561,nm4361051,nm5327969,nm3292107,nm1064127,nm6784719,nm2873116,nm1406764,nm5344542,nm4883879,nm1585728,nm4460471,nm6196471,nm7429549,nm6833639",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Mort has a secret that he really wants to tell his three adult children, who are so self-absorbed they don't see that something has changed for divorced, girlfriendless dad. Even when he invites them to dinner en masse to share his news, somehow, the conversation becomes about them. The secret unfolds, though, when he comes home and sees his married daughter getting intimate with her ex. Now, he knows her secret; she learns his; and the dysfunctional family finds one secret after another being exposed.","gay interest, transgender, ensemble cast, los angeles california, selfishness",USA
tt5651844,Travelers,Travelers,2016,2018,45,"Drama,Mystery,Sci-Fi",8.1,40330,"nm0850102,nm0939869,nm0403541,nm0460825,nm0912272,nm0586539,nm0001726,nm0005202","nm0942249,nm8399252,nm2991312,nm1866188,nm3352320,nm1029219,nm4225041,nm2045622,nm3381815,nm2374799,nm4034222,nm3147992",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Hundreds of years from now, the last surviving humans discover the means of sending consciousness back through time, directly into people in the 21st century. These Travelers assume the lives of seemingly random people, while secretly working as teams to perform missions in order to save humanity from a terrible future. These travelers are: FBI Special Agent Grant MacLaren, the team's leader; Marcy, a young, intellectually disabled woman in the care of her social worker, David; Trevor, a high school quarterback; Carly, a single mom in an abusive relationship; and Philip, a heroin-addicted college student. Armed only with their knowledge of history and an archive of social media profiles, the travelers discover that 21st century lives and relationships are as much a challenge as their high-stakes missions.","time traveler, changing the future, police detective, undercover, cover identity",English
tt1279972,Treme,Treme,2010,2013,59,"Drama,Music",8.2,12909,"nm0952352,nm0203215,nm0047458,nm0026442,nm0206259,nm0000209,nm0355285,nm0570995,nm0376006,nm0225416,nm0002140,nm0003733,nm1734368,nm0148116","nm0653899,nm0800108,nm0670782,nm1113529,nm2954620,nm2202027,nm0589957,nm0466479,nm0949026,nm3250008,nm4539099,nm5330525,nm2836171,nm0004221,nm1746664,nm2841116",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,"Life after Hurricane Katrina as the residents of New Orleans try to rebuild their lives, their homes, and their unique culture in the aftermath of one of the worst natural disasters in the USA.","21st century, radio station, alternative music, family relationships, storm damage",USA
tt0251439,Trigun,Trigun,1998,1998,24,"Action,Animation,Comedy",8.3,18256,nm0632763,"nm0475853,nm0631488",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Trigun takes place in the distant future on a deserted planet. Vash the Stampede is a gunfighter with a legend so ruthless that he has a $$60,000,000,000 bounty on his head. Entire towns evacuate at the rumor of his arrival. However, the real Vash the Stampede is not the same man that rumor portrays him to be. The enigmatic and conflicted lead character in Trigun is actually more heroic in nature; as well as a complete and utter idiot at times.","good versus evil, priest, anime, desert planet, sexy woman",
tt1734135,Trollhunters: Tales of Arcadia,Trollhunters,2016,2018,23,"Action,Adventure,Animation",8.4,11479,"nm1174214,nm5430048,nm2112570,nm3028578,nm4136807,nm2259362,nm0868219","nm0868219,nm1087952,nm1156984,nm6409142,nm4354811,nm2177485,nm9492425,nm0973233,nm4372921,nm1174214,nm0470101",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Jim Lake Jr. is an ordinary kid with a busy Mom and a yearning to have more adventure in his life. As it happens, Jim gets more than he wished when he finds a magic amulet under a bridge.calling to him. With that discovery, Jim finds himself recruited as the next. and first human, Troll Hunter, the champion of the Troll world. Together with his friend, Toby Domzalski, Jim discovers the world of Troll Market, where he begins his training under the tutelage of his new mentors, Blinky and AAARRRGGHH!!!, who also tell him of the threat of the Gumm Gumms, who scheme to release their leader, Gunmar the Black, to conquer both the Troll and Human worlds. In the struggle ahead, Jim and his friends will discover enemies and friends where they least expect them as their shadow war draws ever greater danger and complications into all their lives.","troll, amulet, teenage hero, computer animation, based on novel","USA, Mexico"
tt5103758,Troy: Fall of a City,Troy: Fall of a City,2018,,60,"Action,Adventure,Fantasy",3.8,10968,"nm0834378,nm1067853,nm2787176","nm1016333,nm0392955,nm3620967,nm4140102,nm5865186",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Based loosely on Homers ancient Greek epic poem 'Iliad', Troy: Fall of a City tells the story of the 10 year siege of the ancient city of Troy by the Greeks, after Paris, the young prince of Troy falls in love with the wife of a Greek king and elopes with her.","cultural appropriation, troy, siege, deception, spy",English
tt0364817,Tru Calling,Tru Calling,2003,2005,43,"Drama,Fantasy,Mystery",7.4,14823,"nm0003150,nm0788610,nm0066218,nm0503598,nm0742819,nm0872442,nm0813313,nm0057106,nm0095424,nm0637518,nm0941276,nm0942869,nm0343622,nm0471862","nm0271058,nm1201266,nm0261922,nm0506027,nm1209925,nm0677956,nm0250668,nm0791863,nm0104333,nm0758481,nm0191886,nm1018092,nm0801757,nm1121730,nm1328493,nm0260870,nm0368818,nm1926243",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Tru Davies, a medical grad student in Boston whose grant is suddenly pulled out from under her, takes a job at a local morgue. There, she discovers that she has the power to ""re-live"" the previous day over again to help the people who wrongly ended up dead. She uses this gift not only to save lives, but to help her trouble-plagued family - her older sister Meredith, a lawyer and drug addict in denial; and her younger, irresponsible, slacker, gambling brother Harrison.","employer employee relationship, time reversal, morgue, gift, dead",Japan
